time,EpTO-real-trace-0.000000,EpTO-real-trace-0.250000,EpTO-real-trace-0.500000,EpTO-real-trace-0.750000,EpTO-real-trace-1.000000,JGroups-coord-0.000000,JGroups-coord-0.250000,JGroups-coord-0.500000,JGroups-coord-0.750000,JGroups-coord-1.000000,JGroups-nocoord-0.000000,JGroups-nocoord-0.250000,JGroups-nocoord-0.500000,JGroups-nocoord-0.750000,JGroups-nocoord-1.000000
0.283333333333333,0,0.00026,0.000752,0.40235525,0.705421,0,0.0018335,0.00914,0.014216,0.064908,0,0.0020675,0.0096395,0.01411425,0.061565
0.3,0,0.000292,0.000879,0.229967,0.561562,0,0.0017985,0.009161,0.01416,0.065104,0,0.00266725,0.010302,0.0151575,0.115904
0.316666666666667,0,0.0002535,0.001381,0.2178185,0.603399,0,0.002318,0.01027,0.0171795,0.067712,0,0.00243225,0.009724,0.017756,0.156607
0.333333333333333,0,0.00025,0.0013975,0.2180465,0.51533,0,0.0025675,0.009641,0.016064,0.068516,0,0.003436,0.009761,0.01525225,0.069115
0.35,0,0.00021,0.000794,0.22254275,0.519962,0,0.0028155,0.009552,0.013899,0.073815,0,0.003082,0.009176,0.013405,0.247931
0.366666666666667,0,0.000168,0.00071,0.22598425,0.577962,0,0.0031425,0.009352,0.013497,0.128098,0,0.003818,0.009663,0.01371975,0.274524
0.383333333333333,0,0.000174,0.000721,0.2264975,0.665049,0,0.0035245,0.009711,0.013645,0.058923,0,0.00351025,0.009581,0.01327575,0.097533
0.4,0,0.00016,0.000661,0.22845275,0.605992,0,0.0036175,0.009688,0.013528,0.226961,0,0.00392125,0.0098825,0.013494,0.363109
0.416666666666667,0,0.000126,0.000695,0.2277795,0.588065,0,0.003969,0.009709,0.0136545,0.381899,0,0.00441175,0.0102375,0.01389875,0.134746
0.433333333333333,0,0.000126,0.000659,0.22973,0.688515,0,0.00385025,0.009981,0.0145505,0.48759,0,0.0042845,0.0103775,0.01414075,0.680806
0.45,0,0.000112,0.000632,0.23368825,0.674115,0,0.004403,0.010762,0.017806,0.284964,0,0.00420725,0.010603,0.01784475,0.753737
0.466666666666667,0,0.000126,0.000581,0.2330565,0.798415,0,0.004254,0.010578,0.016863,0.723532,0,0.00460075,0.010972,0.01703325,0.160386
0.483333333333333,0,8.4E-05,0.000585,0.24067925,0.603094,0,0.004814,0.010527,0.015098,0.448651,0,0.0049955,0.0104355,0.014505,0.218187
0.5,0,8.4E-05,0.000585,0.241679,0.661548,0,0.00441,0.00997,0.014281,0.159274,0,0.0047415,0.0107515,0.014418,0.272294
0.516666666666667,0,8.4E-05,0.000586,0.2408795,0.634291,0,0.00489,0.010516,0.014703,0.162315,0,0.00498225,0.0108395,0.01437725,0.261283
0.533333333333333,0,0.000112,0.000586,0.25851775,0.63882,0,0.005254,0.010573,0.014392,0.574744,0,0.00462875,0.010784,0.014445,0.158079
0.55,0,8.4E-05,0.000626,0.2658995,0.692804,0,0.00464,0.010716,0.014515,0.410461,0,0.005061,0.0110355,0.014426,0.560745
0.566666666666667,0,0.0001155,0.000627,0.26917425,0.701681,0,0.004705,0.01035,0.014926,0.511717,0,0.0046935,0.0110615,0.01539725,0.564544
0.583333333333333,0,8.4E-05,0.000599,0.265977,0.782332,0,0.004823,0.01092,0.019317,0.786842,0,0.004563,0.010898,0.0198365,0.34422
0.6,0,8.4E-05,0.000628,0.26503825,0.683299,0,0.004657,0.011234,0.017082,0.666219,0,0.00463825,0.011457,0.01817975,0.309838
0.616666666666667,0,8.4E-05,0.00067,0.2698845,0.707282,0,0.004709,0.010777,0.015109,0.209712,0,0.00450925,0.0107965,0.0147655,0.324019
0.633333333333333,0,4.2E-05,0.000586,0.26730575,0.82064,0,0.004667,0.010238,0.014449,0.741462,0,0.00474425,0.010858,0.01469475,0.500035
0.65,0,4.2E-05,0.000502,0.27872625,0.731285,0,0.004563,0.01047,0.014371,0.733489,0,0.00457225,0.010246,0.014314,0.606757
0.666666666666667,0,4.2E-05,0.000502,0.27986,0.787307,0,0.004267,0.010282,0.014188,0.648633,0,0.00473275,0.0103975,0.0145435,0.500157
0.683333333333333,0,4.2E-05,0.000388,0.27673325,0.799829,0,0.004473,0.010549,0.01434,0.733564,0,0.00488725,0.011149,0.014762,0.7137
0.7,0,4.2E-05,0.000334,0.28732425,0.807185,0,0.004457,0.010517,0.014949,0.616045,0,0.00479225,0.010362,0.01480675,0.079953
0.716666666666667,0,4.2E-05,0.000334,0.28838075,0.865252,0,0.004489,0.010948,0.017646,0.981004,0,0.00463825,0.011105,0.018768,0.716515
0.733333333333333,0,4.2E-05,0.000334,0.29181975,0.732007,0,0.004262,0.010648,0.016354,0.701615,0,0.004511,0.010756,0.0166865,0.111685
0.75,0,4.2E-05,0.000252,0.291876,0.798224,0,0.004184,0.010434,0.014596,0.075195,0,0.00437725,0.0103455,0.01447025,0.070157
0.766666666666667,0,4.2E-05,0.000252,0.29339,0.674808,0,0.004331,0.010406,0.014442,0.73596,0,0.004743,0.0111,0.01505675,0.070128
0.783333333333333,0,4.2E-05,0.000292,0.307632,0.643845,0,0.004242,0.010558,0.014253,0.114883,0,0.00462,0.010856,0.01474675,0.063433
0.8,0,4.2E-05,0.000334,0.30619,0.756066,0,0.004669,0.010822,0.015068,0.06159,0,0.00461975,0.0110315,0.0150845,0.090575
0.816666666666667,0,4.2E-05,0.000334,0.309898,0.857413,0,0.004509,0.010361,0.014572,0.796204,0,0.005061,0.0111995,0.015259,0.096294
0.833333333333333,0,4.2E-05,0.000292,0.315519,0.708352,0,0.004774,0.011036,0.015665,0.06346,0,0.004891,0.011307,0.016007,0.066405
0.85,0,4.2E-05,0.000292,0.317201,0.852725,0,0.004857,0.011089,0.019283,0.07111,8.4E-05,0.004593,0.011475,0.020108,0.070953
0.866666666666667,0,4.2E-05,0.000208,0.324925,0.975866,0,0.00482,0.011007,0.016647,0.070009,0,0.004722,0.011623,0.018824,0.799878
0.883333333333333,0,4.2E-05,0.000292,0.324418,0.826101,0,0.004727,0.010411,0.015358,0.067404,0,0.004639,0.010213,0.015291,0.183413
0.9,0,4.2E-05,0.000292,0.319782,1.043573,0,0.00486,0.010222,0.014955,0.067569,0,0.004641,0.010219,0.014386,0.777984
0.916666666666667,0,4.2E-05,0.000292,0.320175,0.812112,0,0.005047,0.010641,0.014763,0.060606,0,0.004695,0.010517,0.014633,0.060902
0.933333333333333,0,4.2E-05,0.000168,0.320133,0.780929,0,0.005082,0.010229,0.01490575,0.067156,0,0.004841,0.010558,0.01509225,0.592186
0.95,0,4.2E-05,0.000208,0.32072,0.67357,0,0.0051555,0.0107495,0.0145565,0.061801,0,0.00491075,0.0112545,0.014973,0.389744
0.966666666666667,0,4.2E-05,0.000126,0.32617525,0.789422,0,0.0047525,0.010523,0.0154195,0.066822,0,0.0048455,0.0108465,0.015665,0.076702
0.983333333333333,0,4.2E-05,0.000126,0.33167725,0.890885,0,0.004941,0.011214,0.019161,0.066489,0,0.00474275,0.0102815,0.01866675,0.072635
1,0,4.2E-05,8.4E-05,0.32906725,0.806801,0,0.004871,0.010671,0.0170545,0.06916,0.000623,0.005031,0.0109955,0.01758,0.06768
1.01666666666667,0,4.2E-05,0.000126,0.33603275,0.848585,0,0.0048845,0.011006,0.0153425,0.068452,0.000623,0.00473275,0.010161,0.0151985,0.06768
1.03333333333333,0,4.2E-05,0.000168,0.34045425,0.929803,0,0.004761,0.010537,0.015119,0.070846,0.000901,0.004951,0.0102465,0.014963,0.063339
1.05,0,4.2E-05,0.000292,0.34264925,0.981403,0,0.004806,0.01043,0.015073,0.061992,0.000743,0.00472575,0.009984,0.01479825,0.059746
1.06666666666667,0,4.2E-05,0.000292,0.34918175,0.926721,0,0.004628,0.010319,0.014649,0.062877,0.000916,0.00485175,0.010703,0.01530075,0.063163
1.08333333333333,0,4.2E-05,0.00025,0.3517485,0.913539,0,0.00472,0.01028,0.014413,0.059175,0.001152,0.00493375,0.0112115,0.01525325,0.111317
1.1,0,0,0.000126,0.350971,0.87936,0,0.0045795,0.010348,0.015715,0.0694,0.001218,0.004638,0.01062,0.0157095,0.31575
1.11666666666667,0,4.2E-05,0.000168,0.3562955,0.9374,0,0.0048255,0.01068,0.0187645,0.068668,0.001236,0.0046995,0.010847,0.019135,0.434461
1.13333333333333,0,0,0.000168,0.35934525,1.092876,0,0.0046985,0.010343,0.0168075,0.067811,0.000801,0.004642,0.010021,0.016547,0.359622
1.15,0,4.2E-05,0.000168,0.3592615,1.032873,0,0.004729,0.009963,0.015016,0.069028,0.001319,0.0049755,0.010036,0.015283,0.064151
1.16666666666667,0,4.2E-05,0.00025,0.36082225,1.041601,0,0.0047215,0.010066,0.01508025,0.067831,0.000575,0.0046605,0.010484,0.0150485,0.062214
1.18333333333333,0,4.2E-05,0.000126,0.36377175,0.974517,0,0.004758,0.0104255,0.01483675,0.059646,0.000385,0.0047515,0.010524,0.0150095,0.06124
1.2,0,4.2E-05,0.000126,0.359347,0.844441,0,0.004953,0.0098115,0.01438325,0.059844,0.000901,0.004921,0.010546,0.0152065,0.06528
1.21666666666667,0,4.2E-05,0.000126,0.35778875,1.047588,0,0.004633,0.009733,0.014258,0.070342,0.001222,0.0049105,0.01051,0.0154445,0.077103
1.23333333333333,0,4.2E-05,0.000126,0.362373,1.093861,0,0.00472,0.010421,0.016209,0.07261,0.001151,0.0047665,0.009811,0.0153425,0.063788
1.25,0,4.2E-05,8.4E-05,0.36396325,1.015884,0,0.004987,0.011192,0.019789,0.075116,0.001151,0.0049065,0.010939,0.0189285,0.06799
1.26666666666667,0,4.2E-05,0.000126,0.36987325,1.121697,0.000423,0.004779,0.010513,0.017008,0.068666,0.000476,0.0049035,0.010702,0.018324,0.068701
1.28333333333333,0,4.2E-05,0.000208,0.3782035,1.172965,0.000182,0.004842,0.009815,0.015381,0.075441,0.001306,0.0047455,0.010191,0.015317,0.06943
1.3,0,4.2E-05,0.000209,0.374524,1.078731,0.001249,0.004659,0.00968,0.014629,0.06643,0.001008,0.004685,0.009938,0.014526,0.066065
1.31666666666667,0,4.2E-05,0.000292,0.375739,0.919338,0.000741,0.004688,0.010154,0.014529,0.063002,0.000921,0.00490775,0.0100355,0.01482675,0.062089
1.33333333333333,0,4.2E-05,0.000126,0.3742625,1.027458,0.000628,0.004953,0.010179,0.014808,0.064124,0.001196,0.00485975,0.0104755,0.01489175,0.060376
1.35,0,0,0.000126,0.3752925,0.930786,0.00111,0.004845,0.009857,0.014811,0.063435,0.00099,0.0048125,0.0106045,0.01489525,0.064104
1.36666666666667,0,4.2E-05,0.000168,0.370688,1.082467,0.001334,0.004755,0.010481,0.015173,0.06654,0.00132,0.004851,0.010621,0.015798,0.065655
1.38333333333333,0,4.2E-05,0.000126,0.3825815,1.119979,0.001285,0.00487,0.011458,0.017955,0.067724,0.001059,0.004611,0.009951,0.018383,0.071787
1.4,0,4.2E-05,0.000208,0.38268625,1.107315,0.0012,0.004759,0.011086,0.01745,0.065969,0.001478,0.004778,0.011264,0.016994,0.070735
1.41666666666667,0,4.2E-05,0.000271,0.37469975,1.066081,0.000473,0.004923,0.010822,0.015405,0.067371,0.00099,0.004841,0.010725,0.015324,0.068867
1.43333333333333,0,4.2E-05,0.000126,0.376454,1.035606,0.001365,0.00467,0.010378,0.014746,0.067588,0.001196,0.004724,0.010744,0.014945,0.059821
1.45,0,0,0.000126,0.380872,0.824212,0.001474,0.004877,0.011199,0.0150065,0.063046,0.001194,0.004698,0.010151,0.014879,0.063211
1.46666666666667,0,4.2E-05,0.000126,0.38014225,1.207307,0.001514,0.0047175,0.010228,0.014644,0.060294,0.001337,0.004699,0.010731,0.015113,0.081536
1.48333333333333,0,4.2E-05,0.000126,0.381586,1.100673,0.00085,0.0047075,0.010374,0.014499,0.065901,0.000767,0.004849,0.01091,0.015093,0.067675
1.5,0,4.2E-05,0.000126,0.3751585,1.286157,0.001562,0.0047275,0.010684,0.015692,0.070898,0.001337,0.004993,0.011662,0.015917,0.070068
1.51666666666667,0,4.2E-05,0.000126,0.383213,1.039407,0.00101,0.004952,0.011614,0.019726,0.069207,0.001364,0.004948,0.011521,0.020187,0.068829
1.53333333333333,0,4.2E-05,0.000168,0.3900765,0.877092,0.001094,0.004713,0.011338,0.01819,0.069201,0.001196,0.004822,0.01109,0.017431,0.068976
1.55,0,4.2E-05,0.000208,0.3853185,0.945033,0.001277,0.004701,0.010559,0.015281,0.068022,0.001476,0.004634,0.010676,0.015181,0.062594
1.56666666666667,0,4.2E-05,0.00025,0.38816875,0.676139,0.000969,0.0047615,0.010463,0.014647,0.062214,0.001291,0.004757,0.010746,0.014819,0.075024
1.58333333333333,0,4.2E-05,0.000168,0.39046,0.829804,0.00134,0.004844,0.010847,0.0151625,0.060212,0.000966,0.004853,0.010757,0.015131,0.066182
1.6,0,0,0.000126,0.3904665,0.886144,0.001682,0.0048315,0.010373,0.015027,0.064496,0.001235,0.004864,0.010623,0.01529,0.063497
1.61666666666667,0,0,0.000126,0.3881075,0.770092,0.001657,0.0046845,0.010102,0.0148985,0.067265,0.001088,0.004915,0.0114865,0.015445,0.061606
1.63333333333333,0,0,0.000126,0.38798725,1.198061,0.001277,0.0047075,0.011021,0.015677,0.068831,0.001463,0.00472025,0.0108925,0.0156645,0.065205
1.65,0,4.2E-05,0.00021,0.37716,1.062811,0.000969,0.00477,0.01154,0.018998,0.068763,0.001564,0.0046375,0.0109075,0.018841,0.082446
1.66666666666667,0,4.2E-05,0.00025,0.381368,0.914981,0.001147,0.00483425,0.0111495,0.01683,0.06938,0.001153,0.0048645,0.011184,0.017925,0.067475
1.68333333333333,0,4.2E-05,0.000208,0.381745,0.948683,0.001731,0.00484875,0.0108625,0.01537875,0.067669,0.001413,0.00489475,0.0107205,0.0148845,0.068212
1.7,0,3.15E-05,0.000126,0.38153375,0.964113,0.001699,0.0047085,0.0101595,0.014664,0.068616,0.000948,0.00483325,0.0109095,0.014955,0.066298
1.71666666666667,0,0,0.000126,0.3760335,0.676788,0.001236,0.004867,0.0112485,0.01484525,0.064641,0.001059,0.0047675,0.010613,0.01465525,0.059426
1.73333333333333,0,4.2E-05,8.4E-05,0.377075,1.01569,0.001922,0.004972,0.011161,0.015065,0.059845,0.001153,0.00473275,0.011176,0.014942,0.065285
1.75,0,4.2E-05,8.4E-05,0.377442,0.883848,0.001514,0.004678,0.010882,0.014743,0.068979,0.001785,0.0049805,0.011941,0.015319,0.067332
1.76666666666667,0,4.2E-05,0.000126,0.3878245,0.971027,0.000921,0.004821,0.010844,0.01551425,0.058899,0.001648,0.0047535,0.010915,0.01577875,0.069089
1.78333333333333,0,4.2E-05,0.000168,0.3837755,1.122947,0.001835,0.004919,0.011825,0.019192,0.064198,0.001562,0.00473375,0.0115705,0.019832,0.070964
1.8,0,4.2E-05,0.000168,0.3893915,1.139582,0.001514,0.0046805,0.011598,0.01677925,0.070403,0.001243,0.004915,0.0117095,0.017816,0.070461
1.81666666666667,0,4.2E-05,0.000292,0.3818805,0.843787,0.001423,0.0049235,0.0110725,0.01543925,0.06817,0.000782,0.0047335,0.010839,0.015016,0.065932
1.83333333333333,0,0,0.000126,0.387426,1.025427,0.002117,0.00475825,0.010447,0.01488075,0.06269,0.001656,0.005001,0.011118,0.015277,0.062895
1.85,0,0,0.000126,0.378138,0.965673,0.001699,0.00470925,0.01082,0.01465875,0.066547,0.001648,0.00479675,0.010963,0.01499125,0.059192
1.86666666666667,0,0,0.000168,0.385443,1.069986,0.00143,0.00485325,0.0108905,0.01478675,0.05955,0.000796,0.004727,0.0106925,0.01477825,0.06341
1.88333333333333,0,0,0.000168,0.38247125,1.143033,0.001537,0.00481475,0.0110335,0.01484025,0.060086,0.001455,0.00485575,0.011496,0.0151175,0.061875
1.9,0,4.2E-05,0.000208,0.37573325,0.804602,0.001562,0.004694,0.0100095,0.01507325,0.066365,0.000806,0.00483025,0.0113495,0.01554125,0.065306
1.91666666666667,0,0,0.000209,0.3815545,0.933867,0.002109,0.00490475,0.01156,0.01935575,0.068134,0.001936,0.0047775,0.0117325,0.01990775,0.067579
1.93333333333333,0,0,0.000126,0.37620375,0.987056,0.000882,0.004774,0.011332,0.0177865,0.06951,0.001645,0.004797,0.011579,0.017917,0.068372
1.95,0,0,8.4E-05,0.37369625,0.965088,0.001415,0.00475975,0.010793,0.01488,0.068012,0.000712,0.00480525,0.0105095,0.014821,0.070209
1.96666666666667,0,0,0.000126,0.378354,0.872875,0.000921,0.0047045,0.0103,0.01474325,0.074623,0.000387,0.00481175,0.010929,0.015166,0.063949
1.98333333333333,0,4.2E-05,8.4E-05,0.37965325,0.998786,0.001559,0.004894,0.0115875,0.0150215,0.062235,0.001658,0.00467825,0.0108955,0.014743,0.070605
2,0,4.2E-05,8.4E-05,0.38030525,1.030559,0.00171,0.004863,0.010882,0.0148695,0.059494,0.001597,0.004886,0.011315,0.0153,0.062502
2.01666666666667,0,4.2E-05,0.000126,0.382492,1.03071,0.001832,0.00472625,0.0109125,0.01455925,0.061517,0.001391,0.004895,0.011731,0.015325,0.062187
2.03333333333333,0,4.2E-05,0.000147,0.3906635,0.842447,0.001836,0.00484225,0.0109735,0.01558275,0.067629,0.00138,0.004639,0.011075,0.015403,0.066581
2.05,0,0,0.000208,0.383978,1.028091,0.002073,0.00479575,0.011737,0.01947825,0.071376,0.001425,0.00473,0.011192,0.01944625,0.075304
2.06666666666667,0,4.2E-05,0.000208,0.387053,1.048054,0.00101,0.00482675,0.0109375,0.0165425,0.066729,0.001518,0.00475,0.0115445,0.01722275,0.068912
2.08333333333333,0,0,0.000126,0.382723,0.924459,0.00171,0.00492425,0.011104,0.015298,0.069975,0.000743,0.004914,0.010848,0.0153795,0.069246
2.1,0,0,8.4E-05,0.38324,1.017542,0.00197,0.004778,0.010232,0.0147035,0.071721,0.001602,0.00490025,0.0110815,0.0151265,0.067459
2.11666666666667,0,0,0.000126,0.3836805,1.0871,0.001099,0.0047145,0.011046,0.0151565,0.062701,0.001437,0.004641,0.010883,0.01500625,0.061873
2.13333333333333,0,0,0.000168,0.379785,0.870084,0.001918,0.0048105,0.010647,0.0152595,0.066317,0.000863,0.00488225,0.0106365,0.0147005,0.061869
2.15,0,4.2E-05,0.000168,0.3824195,0.926532,0.00192,0.004693,0.010842,0.0147,0.059854,0.001076,0.00507525,0.0117245,0.01510375,0.061738
2.16666666666667,0,0,0.00025,0.378223,1.170322,0.001516,0.0047465,0.010494,0.0151105,0.070916,0.001379,0.00483875,0.011314,0.0152695,0.063973
2.18333333333333,0,4.2E-05,0.000126,0.3814675,1.023137,0.001515,0.0048295,0.011706,0.0197815,0.330793,0.001463,0.004981,0.011562,0.0189595,0.066436
2.2,0,0,0.000126,0.3799185,0.839252,0.001744,0.004943,0.011416,0.016648,1.217288,0.001628,0.0049245,0.011568,0.017506,0.069205
2.21666666666667,0,0,8.4E-05,0.3761585,0.865172,0.000296,0.004765,0.011044,0.0153445,1.07479,0.001784,0.00474,0.010718,0.015131,0.064994
2.23333333333333,0,0,8.4E-05,0.37502,0.961207,0.001795,0.004762,0.010691,0.014804,1.172883,0.001335,0.004919,0.010909,0.0148825,0.059851
2.25,0,4.2E-05,0.000126,0.3766385,0.772523,0.001213,0.004797,0.011243,0.014863,1.005995,0.000947,0.004954,0.010896,0.014968,0.065217
2.26666666666667,0,4.2E-05,0.000126,0.376786,1.036631,0.001795,0.0049665,0.011398,0.015051,0.957052,0.001228,0.004951,0.01152,0.015324,0.252188
2.28333333333333,0,4.2E-05,0.00025,0.374891,1.042838,0.001879,0.0049115,0.011949,0.0150315,1.050373,0.001658,0.005303,0.01172,0.015215,0.059899
2.3,0,4.2E-05,0.000292,0.38419925,0.973028,0.001795,0.004895,0.011647,0.015231,1.070552,0.000872,0.0049455,0.011718,0.015697,0.069667
2.31666666666667,0,4.2E-05,0.000334,0.38354275,0.926565,0.002192,0.005231,0.012721,0.020761,1.068516,0.001376,0.004941,0.012376,0.019187,0.072266
2.33333333333333,0,4.2E-05,0.000292,0.3903165,1.162417,0.001062,0.0052535,0.012232,0.017235,1.130671,0.0017,0.005318,0.012605,0.018353,0.067032
2.35,0,4.2E-05,0.000292,0.39286325,0.878063,0.001809,0.005409,0.01214,0.0154325,1.059619,0.001455,0.00507425,0.0118515,0.01553275,0.065229
2.36666666666667,0,4.2E-05,0.000334,0.397371,0.923421,0.001691,0.00575125,0.0125305,0.0154905,1.059779,0.00056,0.005237,0.012338,0.015776,0.069846
2.38333333333333,0,4.2E-05,0.043538,0.3990225,1.306241,0.001923,0.0058425,0.012683,0.01557525,1.280182,0.001379,0.005487,0.012565,0.015236,0.065496
2.4,0,4.2E-05,0.23857,0.40831825,1.016038,0.00192,0.006021,0.0126765,0.01596125,1.097784,0.000966,0.005536,0.013031,0.015909,0.068733
2.41666666666667,0,4.2E-05,0.269116,0.41533525,1.088986,0.001366,0.006008,0.012999,0.01581425,1.162522,0.00174,0.006612,0.013281,0.016246,0.520396
2.43333333333333,0,4.2E-05,0.2895745,0.417639,0.973935,0.00172,0.006467,0.0129165,0.01658825,1.153994,0.001188,0.005983,0.012911,0.016616,1.087565
2.45,0,4.2E-05,0.303983,0.416406,0.941974,0.001836,0.00779525,0.0139425,0.02118975,1.531548,0.001298,0.006625,0.013445,0.019548,1.327702
2.46666666666667,0,4.2E-05,0.3187275,0.42608975,1.049663,0.00215,0.0068665,0.013597,0.018352,1.232227,0.001796,0.007691,0.013797,0.019523,0.953285
2.48333333333333,0,4.2E-05,0.331822,0.42930025,1.096073,0.002117,0.008296,0.013472,0.01630925,1.171194,0.001928,0.008195,0.013355,0.015762,0.986945
2.5,0,8.4E-05,0.3388635,0.43391225,0.967286,0.001656,0.00887525,0.0135,0.0160105,1.260023,0.001379,0.008362,0.013645,0.015825,1.005301
2.51666666666667,0,8.4E-05,0.342058,0.4360175,0.976181,0.00202,0.0108215,0.0136745,0.01701975,1.078808,0.001577,0.010254,0.013654,0.016272,1.09189
2.53333333333333,0,8.4E-05,0.3550775,0.43901475,0.914235,0.002241,0.0098095,0.0136955,0.01650025,1.320254,0.002091,0.010819,0.013691,0.016224,1.120861
2.55,0,8.4E-05,0.3557845,0.444674,0.839205,0.001879,0.010762,0.0136055,0.0159445,1.309559,0.000947,0.011367,0.013708,0.016258,1.04349
2.56666666666667,0,0.000126,0.363026,0.442032,0.934292,0.001614,0.01120475,0.014,0.01693725,1.108368,0.001809,0.011413,0.013975,0.017842,1.153675
2.58333333333333,0,0.000188,0.366767,0.447585,0.959886,0.002047,0.0117085,0.0144615,0.021067,1.379137,0.000986,0.012053,0.014424,0.020914,1.141309
2.6,0,0.000334,0.366744,0.450573,0.963049,0.001656,0.01192525,0.014592,0.020699,1.115963,0.001434,0.011909,0.014445,0.021535,1.236685
2.61666666666667,0,0.0030995,0.370673,0.4481755,0.939191,0.002017,0.0117335,0.0140935,0.01712075,1.397421,0.001687,0.011875,0.014129,0.01731,1.153207
2.63333333333333,0,0.203383,0.369985,0.44926,1.218735,0.001795,0.01200025,0.0140535,0.01689475,1.289188,0.001841,0.011851,0.013998,0.016412,0.947838
2.65,0,0.2581875,0.376372,0.4476225,1.276733,0.001977,0.011885,0.014085,0.0166985,1.282203,0.00124,0.012021,0.014158,0.016943,1.198474
2.66666666666667,0,0.2824705,0.379655,0.452083,1.078726,0.002377,0.0122655,0.014344,0.016913,1.258619,0.001602,0.011951,0.01413,0.016808,1.117492
2.68333333333333,0,0.285853,0.386224,0.4516975,0.919042,0.001804,0.012262,0.014006,0.016714,1.098144,0.001931,0.01210825,0.0139915,0.016732,1.203895
2.7,0,0.2979435,0.384942,0.4513955,0.951289,0.001795,0.01242575,0.014504,0.01789875,1.193361,0.00197,0.0126375,0.014573,0.0191925,1.114471
2.71666666666667,0,0.313906,0.387728,0.455351,1.030555,0.002298,0.012907,0.0150945,0.02270525,1.317502,0.002109,0.01297825,0.0149715,0.02254925,1.024219
2.73333333333333,0,0.313514,0.389281,0.4568165,1.112945,0.00243,0.0129955,0.015092,0.02230125,1.245198,0.001379,0.013011,0.014941,0.021625,1.191816
2.75,0,0.323975,0.388127,0.4609875,1.137512,0.002283,0.01271775,0.0146025,0.01795775,1.13462,0.002251,0.0128535,0.014529,0.01828825,1.24066
2.76666666666667,0,0.3272935,0.396499,0.4672905,1.379613,0.001907,0.01275375,0.0144975,0.0173515,1.260132,0.00134,0.01253775,0.014283,0.01729125,1.120878
2.78333333333333,0,0.3323515,0.395584,0.468731,0.955805,0.002393,0.012919,0.014723,0.0176945,1.313156,0.00216,0.012678,0.014259,0.0170295,1.331557
2.8,0,0.3435855,0.406423,0.47179,1.10982,0.002398,0.0128015,0.0145645,0.0178875,1.151653,0.001931,0.0129905,0.014463,0.0177495,1.2644
2.81666666666667,0,0.3428145,0.404823,0.4779095,1.037066,0.002399,0.01284925,0.014479,0.0173145,1.198196,0.002383,0.0130615,0.014623,0.0192315,1.316292
