EpTO-100-1sec-x,EpTO-100-1sec-y,EpTO-50-1sec-x,EpTO-50-1sec-y,EpTO-50-2sec-x,EpTO-50-2sec-y,EpTO-add-suspend-x,EpTO-add-suspend-y,EpTO-suspend-x,EpTO-suspend-y,EpTO-real-trace-x,EpTO-real-trace-y,JGroups-100-1sec-x,JGroups-100-1sec-y,JGroups-50-1sec-x,JGroups-50-1sec-y,JGroups-50-2sec-x,JGroups-50-2sec-y,JGroups-add-suspend-coord-x,JGroups-add-suspend-coord-y,JGroups-add-suspend-nocoord-x,JGroups-add-suspend-nocoord-y,JGroups-suspend-coord-x,JGroups-suspend-coord-y,JGroups-suspend-nocoord-x,JGroups-suspend-nocoord-y,JGroups-coord-x,JGroups-coord-y,JGroups-nocoord-x,JGroups-nocoord-y
,,1200.495291,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.49579,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.496,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.496,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.496,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.496,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.496285,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.496784,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.497,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.497,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.497,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.497,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.497,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.497,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.497277,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.497776,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.498,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.498,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.498273,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.498772,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499263,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.499762,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.5,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.500259,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.500758,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.501,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.501,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.501,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.501,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.501253,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.501752,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.502,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.502,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.502,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.502,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.502,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.502,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.502245,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.502744,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.264,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503233,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.503732,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.504,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.504,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.504,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.504,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.504227,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.504726,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.505,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.505,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.505,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.505,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.505221,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.50572,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.506,0.281,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.506,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.506,0.283,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.506,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.506,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.506,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.506213,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.506712,0.288,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.507211,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.50771,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.508,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.508,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.508,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.508,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.508205,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.508704,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509,0.299,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509195,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.509694,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.309,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.314,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.51,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.510183,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.510682,0.318,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.511,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.511,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.511,0.321,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.511,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.511177,0.323,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.511676,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.512,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.512,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.512173,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.512672,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.513,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.513,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.513,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.513,0.332,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.513167,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.513666,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.514,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.514,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.514163,0.337,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.514662,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515,0.339,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515,0.343,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515,0.345,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515153,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.515652,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.516,0.349,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.516,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.516,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.516,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.516147,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.516646,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.517,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.517,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.517143,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.517642,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.518,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.518,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.518139,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.518638,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.519137,0.363,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.519636,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.520127,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.520626,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.521,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.521,0.376,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.521,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.521,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.521,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.521,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.521119,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.521618,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.522,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.522,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.522,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.522,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.522113,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.522612,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.389,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.392,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.395,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.398,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523099,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.523598,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.524,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.524,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.524095,0.405,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.524594,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.525,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.525,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.525,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.525,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.525089,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.525588,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.526,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.526,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.526085,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.526584,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.527,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.527,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.527081,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.52758,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.528,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.528,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.528,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.528,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.528,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.528,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.528073,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.528572,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.529,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.529,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.529069,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.529568,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.433,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.434,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.438,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.439,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.441,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.442,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.530055,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.530554,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.531,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.531,0.448,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.531051,0.449,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53155,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.532,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.532,0.452,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.532,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.532,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.532,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.532,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.532043,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.532542,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.533,0.459,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.533,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.533,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.533,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.533037,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.533536,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.534,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.534,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.534,0.467,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.534,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.534031,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53453,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.535,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.535,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.535,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.535,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.535,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.535,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.535023,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.535522,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.536,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.536,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.536,0.481,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.536,0.482,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.536017,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.536516,0.484,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.537,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.537,0.486,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.537,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.537,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.537011,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53751,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.496,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.498,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.501,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538496,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.538995,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.539,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.539,0.507,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.539,0.508,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.539,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.53949,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.539989,0.511,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54,0.513,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54,0.514,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54,0.515,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54,0.519,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54048,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.540979,0.521,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.541,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.541,0.523,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.541,0.524,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.541,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.541474,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.541973,0.527,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.542,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.542,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.542,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.542,0.531,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.542,0.532,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.542,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.542466,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.542965,0.535,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.543,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.543,0.537,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.543,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.543,0.539,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.543,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.543,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.543458,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.543957,0.543,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.544456,0.544,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.544955,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.545,0.546,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.545,0.547,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.545452,0.548,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.545951,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.546,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.546,0.551,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.546,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.546,0.553,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.546446,0.554,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.546945,0.555,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.547,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.547,0.557,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.547,0.558,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.547,0.559,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.54744,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.547939,0.561,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.548,0.562,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.548,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.548,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.548,0.565,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.548,0.566,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.548,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.548864,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.549862,0.569,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.55043,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.550929,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1200.551,0.572,,,,,,,,,,,,,,,,,,,,,,,,,,
