EpTO-100-1sec-x,EpTO-100-1sec-y,EpTO-50-1sec-x,EpTO-50-1sec-y,EpTO-50-2sec-x,EpTO-50-2sec-y,EpTO-add-suspend-x,EpTO-add-suspend-y,EpTO-suspend-x,EpTO-suspend-y,EpTO-real-trace-x,EpTO-real-trace-y,JGroups-100-1sec-x,JGroups-100-1sec-y,JGroups-50-1sec-x,JGroups-50-1sec-y,JGroups-50-2sec-x,JGroups-50-2sec-y,JGroups-add-suspend-coord-x,JGroups-add-suspend-coord-y,JGroups-add-suspend-nocoord-x,JGroups-add-suspend-nocoord-y,JGroups-suspend-coord-x,JGroups-suspend-coord-y,JGroups-suspend-nocoord-x,JGroups-suspend-nocoord-y,JGroups-coord-x,JGroups-coord-y,JGroups-nocoord-x,JGroups-nocoord-y
0.57178794396,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.572266500792,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.572768635174,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.573295365512,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.573743781775,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.574224138996,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.574712947001,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.575182047014,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.575652302435,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.57612321108,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.576548432957,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.57698227777,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.577430427013,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.57786022802,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.578282687425,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.57873618286,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.579162112551,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.579585607568,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.580003344829,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.58044314581,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.580865688934,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.581305592508,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.581707051415,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.582126975698,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.58252447744,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.582935537704,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.58331968401,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.58368358723,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.584075746541,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5844775529,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.584875154355,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.585235897636,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.585631499208,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.586004273824,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.586390361255,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.586728208416,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.587084202009,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.587466572988,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.587866519026,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5882242392,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.588568209452,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.588930152192,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.58928684231,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.589637675434,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.589992938345,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59033621386,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.590704114044,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.591055928174,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.591406734418,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5917188716,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.592079100243,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.592430172136,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.592781240681,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59313180146,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.593482904875,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59381465487,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.594167432603,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.594544304072,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.594885297488,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59521895797,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59558958749,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59595905438,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.596306095908,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.596688736666,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59705211504,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.597417587496,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.597790441034,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.598135268786,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.598521495879,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.59896189492,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.599423652616,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.599863661018,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.600349503856,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6009992306,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.601528333545,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.601853160786,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.602203226965,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.602537290368,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.602868119884,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60314019315,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.603397727122,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.603640325544,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.603882967587,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.604104569108,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60434382737,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.604564334376,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.604795957044,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.605023326482,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.605234591662,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60545709048,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.605687091815,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.605929579114,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.606131964189,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.606347762596,0.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.606567245635,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.606798224188,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.607019688568,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60723281692,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60745248021,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60766732664,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.607878877396,0.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.608094222072,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.608302015965,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60851411826,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.608725271675,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.608935225248,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.609141761119,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.609358051568,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.609563515393,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60977922158,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.609976211095,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.610185711832,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.610392282168,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.610603610152,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61080442306,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.611013082844,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.611230939528,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61142903352,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.611612560144,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61180192087,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.612000687268,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.612199685896,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.612418781944,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.612620759488,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.612833840905,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.613033318092,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61323384769,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.613435006742,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.613638433274,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6138421146,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.614040074036,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.614248930694,0.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.614459095037,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61465397704,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.614855089835,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.615062753866,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.615269589927,0.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.615477472224,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.615688392169,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6158834661,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.616105988018,0.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.616298708048,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.616497778039,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.616690171782,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.616889381705,0.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.617092408608,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.617292259755,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.617489911148,0.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.617694206367,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61790069168,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61809995176,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.618280345844,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61847361168,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.618666690024,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.618861256375,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61905530685,0.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.619243985884,0.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.619426881404,0.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.619609710773,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.61981108083,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.619983334081,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62016253624,0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.620351988125,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.620546329372,0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62073200508,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.620926835804,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.621115094903,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.621297660088,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.621492790184,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6216714102,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.621856981977,0.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.622039174928,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.622208919638,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62239531968,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62257372768,0.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.622761228312,0.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.62295119713,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.623147247984,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.623340703866,0.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.623539902,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.623718014015,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.623913716488,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.624109027227,0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.624289709082,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.624491759605,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.624680195792,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.624860514567,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.625041511772,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
