time,EpTO-100-1sec-0.000000,EpTO-100-1sec-0.250000,EpTO-100-1sec-0.500000,EpTO-100-1sec-0.750000,EpTO-100-1sec-1.000000,EpTO-50-1sec-0.000000,EpTO-50-1sec-0.250000,EpTO-50-1sec-0.500000,EpTO-50-1sec-0.750000,EpTO-50-1sec-1.000000,EpTO-50-2sec-0.000000,EpTO-50-2sec-0.250000,EpTO-50-2sec-0.500000,EpTO-50-2sec-0.750000,EpTO-50-2sec-1.000000,EpTO-add-suspend-0.000000,EpTO-add-suspend-0.250000,EpTO-add-suspend-0.500000,EpTO-add-suspend-0.750000,EpTO-add-suspend-1.000000,EpTO-suspend-0.000000,EpTO-suspend-0.250000,EpTO-suspend-0.500000,EpTO-suspend-0.750000,EpTO-suspend-1.000000,JGroups-100-1sec-0.000000,JGroups-100-1sec-0.250000,JGroups-100-1sec-0.500000,JGroups-100-1sec-0.750000,JGroups-100-1sec-1.000000,JGroups-50-1sec-0.000000,JGroups-50-1sec-0.250000,JGroups-50-1sec-0.500000,JGroups-50-1sec-0.750000,JGroups-50-1sec-1.000000,JGroups-50-2sec-0.000000,JGroups-50-2sec-0.250000,JGroups-50-2sec-0.500000,JGroups-50-2sec-0.750000,JGroups-50-2sec-1.000000,JGroups-add-suspend-coord-0.000000,JGroups-add-suspend-coord-0.250000,JGroups-add-suspend-coord-0.500000,JGroups-add-suspend-coord-0.750000,JGroups-add-suspend-coord-1.000000,JGroups-add-suspend-nocoord-0.000000,JGroups-add-suspend-nocoord-0.250000,JGroups-add-suspend-nocoord-0.500000,JGroups-add-suspend-nocoord-0.750000,JGroups-add-suspend-nocoord-1.000000,JGroups-suspend-coord-0.000000,JGroups-suspend-coord-0.250000,JGroups-suspend-coord-0.500000,JGroups-suspend-coord-0.750000,JGroups-suspend-coord-1.000000,JGroups-suspend-nocoord-0.000000,JGroups-suspend-nocoord-0.250000,JGroups-suspend-nocoord-0.500000,JGroups-suspend-nocoord-0.750000,JGroups-suspend-nocoord-1.000000
0.183333333333333,0,8.4E-05,0.000168,0.000294,0.001972,0,0,7E-05,0.00014,0.001766,0,0,7E-05,0.00014,0.001976,0,7E-05,0.00016,0.00028,0.001804,0,7.8E-05,0.000168,0.000308,0.002013,0,0.000348,0.0015735,0.00632475,0.061423,0,0.000642,0.001284,0.002415,0.026254,0,0.00066375,0.0016335,0.002731,0.022248,0,0.00046,0.002836,0.00825775,0.059882,0,0.000376,0.003149,0.00928575,0.06096,0,0.000286,0.0016885,0.006447,0.058474,0,0.000336,0.001686,0.006114,0.094207
0.2,0,0.000112,0.00023,0.00039,0.002311,0,7E-05,0.000303,0.00150625,0.002266,0,7E-05,0.000312,0.00150625,0.002051,0,0.000112,0.000238,0.000546,0.013453,0,9E-05,0.00021,0.00035,0.002356,0,0.000387,0.001809,0.00681025,0.053595,0,0.000765,0.0015995,0.002641,0.022713,0,0.00096075,0.0016595,0.002655,0.009425,0,0.000511,0.0033635,0.0083275,0.063773,0,0.000504,0.0032755,0.00977975,0.060696,0,0.0003805,0.0024255,0.006795,0.054413,0,0.000406,0.002278,0.006107,0.061905
0.216666666666667,0,0.000112,0.00025,0.000502,0.002353,0,0,0.000168,0.000334,0.001931,0,4.2E-05,0.000178,0.000388,0.001975,0,0.00014,0.00032,0.00167775,0.020838,0,0.000112,0.00025,0.00048,0.002979,0,0.000409,0.002273,0.0072685,0.061695,0,0.0009025,0.001926,0.0084825,0.030024,0,0.000962,0.002146,0.0048505,0.027044,0,0.0007065,0.003789,0.00971575,0.058385,0,0.00069775,0.0035295,0.009228,0.061329,0,0.00049,0.0027515,0.00733375,0.056022,0,0.0005875,0.00288,0.00703475,0.066975
0.233333333333333,0,0.00014,0.000286,0.000544,0.00248,0,4.2E-05,0.00023,0.000356,0.001962,0,7E-05,0.000262,0.0004425,0.002128,0,0.000148,0.000336,0.000838,0.038345,0,0.000126,0.000252,0.000544,0.002602,0,0.0005035,0.0030595,0.00794325,0.073034,0,0.00096175,0.002888,0.010645,0.030788,0,0.000962,0.0028845,0.01798725,0.027599,0,0.0009085,0.0040925,0.01027125,0.090031,0,0.000911,0.003851,0.0100215,0.067736,0,0.0006435,0.0027205,0.007217,0.068001,0,0.00073375,0.003218,0.00702025,0.061687
0.25,0,0.00014,0.000328,0.0005445,0.002397,0,4.2E-05,0.00023,0.000418,0.001864,0,7E-05,0.000272,0.000472,0.001738,0,0.00016,0.000376,0.000754,0.064121,0,0.000132,0.00032,0.000586,0.002649,0,0.0006865,0.003537,0.00862025,0.06545,0,0.001047,0.002908,0.00650175,0.031243,0,0.0010205,0.0025935,0.00523425,0.028695,0,0.0011915,0.004271,0.01039675,0.056244,0,0.0011325,0.0042355,0.01262525,0.060721,0,0.00076675,0.0035955,0.00821,0.070364,0,0.000788,0.0036625,0.00736575,0.060484
0.266666666666667,0,0.000154,0.000376,0.000586,0.002603,0,7E-05,0.00023,0.000376,0.001751,0,8.4E-05,0.000272,0.0004225,0.001749,0,0.000168,0.000418,0.000878,0.434751,0,0.000154,0.000359,0.000595,0.002185,0,0.0009655,0.004096,0.00889675,0.061447,0,0.001594,0.003056,0.00495575,0.052747,0,0.001367,0.002704,0.0041885,0.039185,0,0.0014545,0.0044455,0.01246575,0.063992,0,0.00134175,0.0045125,0.0130185,0.061421,0,0.00093875,0.0033015,0.00765925,0.062612,0,0.000963,0.0038465,0.00775775,0.059484
0.283333333333333,0,0.000168,0.00041,0.000628,0.002192,0,0,0.000126,0.000334,0.001724,0,8.05E-05,0.000188,0.000356,0.001634,0,0.000238,0.000502,0.00150725,0.707007,0,0.00016,0.00041,0.000628,0.002395,0,0.001078,0.004128,0.0087675,0.055937,0,0.00185475,0.003058,0.00514225,0.071343,0,0.001603,0.002889,0.0040865,0.051546,0,0.0018645,0.0048525,0.01160625,0.069788,0,0.001707,0.0049085,0.01177275,0.088282,0,0.001157,0.0039495,0.00739,0.094366,0,0.00115425,0.0036125,0.0077485,0.086859
0.3,0,0.00016,0.000376,0.000628,0.002356,0,4.2E-05,0.000108,0.000292,0.001722,0,4.2E-05,0.000126,0.000304,0.000942,0,0.00018,0.00042,0.0009835,0.646366,0,0.000154,0.000376,0.0006065,0.002274,0,0.0013785,0.0040365,0.008275,0.056895,0,0.00128275,0.0028885,0.00428,0.101177,0,0.001284,0.002568,0.003895,0.068278,0,0.00204575,0.0045505,0.01033475,0.095419,0,0.00197325,0.005196,0.01262675,0.05775,0,0.001326,0.0036365,0.00726775,0.04912,0,0.00159275,0.003936,0.007588,0.091569
0.316666666666667,0,9E-05,0.000334,0.000544,0.002267,0,0,0.000104,0.000292,0.001509,0,3.15E-05,0.000126,0.000272,0.00112,0,0.00016,0.000418,0.00095,0.405634,0,0.00011,0.0003,0.000544,0.00228,0,0.00162575,0.00423,0.00820575,0.059064,0,0.00116525,0.0028545,0.00417875,0.11367,0,0.000963,0.002353,0.003847,0.082079,0,0.002247,0.0049295,0.00979875,0.141649,0,0.002167,0.0052465,0.01129575,0.064943,0,0.00155775,0.003673,0.007222,0.053013,0,0.001907,0.003827,0.007414,0.052372
0.333333333333333,0,8.4E-05,0.000258,0.000502,0.002312,0,4.2E-05,0.000126,0.000292,0.001507,0,4.2E-05,0.000136,0.000314,0.001507,0,0.000104,0.000376,0.000799,0.340673,0,8.4E-05,0.000258,0.000502,0.002061,0,0.001903,0.0042515,0.0080585,0.05608,0,0.000962,0.002286,0.00406725,0.084138,0,0.000642,0.0017515,0.00352775,0.093568,0,0.002404,0.0050335,0.010633,0.155959,0,0.00228475,0.0053065,0.0109655,0.059039,0,0.00184525,0.004385,0.007832,0.054109,0,0.002122,0.004097,0.00732575,0.061451
0.35,0,7E-05,0.000238,0.00046,0.002356,0,4.2E-05,0.000126,0.000334,0.001462,0,4.2E-05,0.000136,0.000304,0.001508,0,8.4E-05,0.000331,0.000712,0.358908,0,7E-05,0.00025,0.000502,0.002268,0,0.0021775,0.0045985,0.008385,0.084834,0,0.000962,0.0022,0.00409275,0.141805,0,0.0009585,0.001724,0.00398325,0.116991,0,0.00280575,0.005444,0.011036,0.210454,0,0.00257075,0.0052015,0.010704,0.057126,0,0.002213,0.0047455,0.0088445,0.051958,0,0.002401,0.004583,0.0079615,0.070342
0.366666666666667,0,4.2E-05,0.000208,0.00046,0.00219,0,4.2E-05,0.000146,0.000378,0.003206,0,4.2E-05,0.000136,0.0003385,0.00347,0,8.4E-05,0.000292,0.000628,0.355618,0,4.2E-05,0.000209,0.00046,0.002342,0,0.002489,0.0046965,0.0087895,0.120719,0,0.000959,0.0025455,0.004566,0.155711,0,0.000936,0.002176,0.00454875,0.138814,0,0.002891,0.005468,0.01068975,0.306227,0,0.00273575,0.005295,0.01107,0.119643,0,0.002404,0.004668,0.00819975,0.053704,0,0.00224675,0.004229,0.00776825,0.130867
0.383333333333333,0,4.2E-05,0.000154,0.0004415,0.002151,0,4.2E-05,0.000129,0.000442,0.003547,0,4.2E-05,0.000136,0.000379,0.004124,0,7E-05,0.000252,0.0006695,0.36252,0,4.2E-05,0.000188,0.00046,0.002104,0,0.002406,0.0046495,0.009057,0.196393,0,0.000962,0.002568,0.004723,0.166633,0,0.00095975,0.0026635,0.004717,0.160216,0,0.0028895,0.0060255,0.01135075,0.392678,0,0.00299625,0.005805,0.01159975,0.154146,0,0.00240075,0.0048775,0.0096565,0.06065,0,0.00241375,0.0046425,0.0090315,0.143047
0.4,0,4.2E-05,0.00016,0.000404,0.002088,0,0,0.000104,0.00046,0.003931,0,0,9.4E-05,0.0003585,0.003242,0,4.2E-05,0.00021,0.000586,0.33378,0,4.2E-05,0.000147,0.000421,0.003392,0,0.00256375,0.0049625,0.0096795,0.153467,0,0.000445,0.0021005,0.00609725,0.162042,0,0.000537,0.002269,0.005335,0.16797,0,0.00276025,0.0055275,0.01085975,0.17993,0,0.0029995,0.005593,0.0110315,0.220825,0,0.00268375,0.0051675,0.0091335,0.056765,0,0.002444,0.004959,0.0089035,0.063011
0.416666666666667,0,4.2E-05,0.000126,0.000364,0.003204,0,0,0.000126,0.000522,0.003912,0,0,8.4E-05,0.000405,0.003517,0,4.2E-05,0.000174,0.000612,0.331183,0,4.2E-05,0.000126,0.000376,0.003524,0,0.00231175,0.004897,0.00886375,0.138005,0,0.000445,0.002334,0.00594325,0.17199,0,0.000356,0.001908,0.00656825,0.146611,0,0.002898,0.005798,0.01159625,0.535217,0,0.00297825,0.0060405,0.0123475,0.392223,0,0.002725,0.004774,0.0086015,0.090537,0,0.002326,0.0046145,0.008567,0.285905
0.433333333333333,0,4.2E-05,0.000126,0.000336,0.003417,0,0,0.000126,0.000584,0.00391,0,0,8.4E-05,0.000356,0.004137,0,4.2E-05,0.000168,0.000586,0.350871,0,4.2E-05,0.000104,0.000378,0.003262,0,0.00257725,0.0048875,0.00927025,0.37345,0,0.00051875,0.002066,0.00543875,0.174541,0,0.000321,0.0015985,0.005395,0.095021,0,0.002932,0.005916,0.01310075,0.599692,0,0.0030605,0.0059165,0.01281375,0.349017,0,0.00290475,0.00521,0.0097795,0.105987,0,0.00240175,0.004681,0.00844725,0.445598
0.45,0,4.2E-05,0.000126,0.000334,0.003837,0,0,4.2E-05,0.000418,0.003243,0,0,0,0.000356,0.003461,0,4.2E-05,0.000154,0.000586,0.345071,0,4.2E-05,0.000126,0.000336,0.004582,0,0.0026745,0.0048935,0.009094,0.475685,0,0.00037475,0.0022905,0.0054245,0.130589,0,0.00035825,0.0024315,0.005987,0.142303,0,0.0029765,0.006456,0.013536,0.204124,0,0.0031285,0.005906,0.0132035,0.357157,0,0.0027905,0.004961,0.009534,0.125554,0,0.00257775,0.0046205,0.00955175,0.517477
0.466666666666667,0,4.2E-05,8.4E-05,0.000334,0.003919,0,0,4.2E-05,0.000334,0.003248,0,0,0,0.000272,0.003276,0,4.2E-05,0.000126,0.0005655,0.411638,0,0,8.4E-05,0.000334,0.004142,0,0.00256925,0.0047715,0.00868125,0.360247,0,0.000409,0.001926,0.00433725,0.16429,0,0.000356,0.002151,0.0050385,0.095254,0,0.002996,0.0058215,0.012824,0.567019,0,0.0031885,0.0058815,0.01335075,0.355495,0,0.0027635,0.00492,0.008549,0.214199,0,0.00243,0.004608,0.0080765,0.532397
0.483333333333333,0,4.2E-05,8.4E-05,0.000334,0.003768,0,0,0,0.0002245,0.001042,0,0,0,7E-05,0.0009,0,4.2E-05,0.000126,0.000586,0.361684,0,4.2E-05,8.4E-05,0.000334,0.003851,0,0.0028235,0.0049685,0.008914,0.334774,0,0.000436,0.001675,0.00385075,0.133941,0,0.00037325,0.0014545,0.003779,0.171266,0,0.002796,0.0056165,0.0125225,0.561239,0,0.002961,0.005233,0.01243,0.162725,0,0.0027335,0.005183,0.01010225,0.242819,0,0.00249275,0.0049765,0.00836625,0.330059
0.5,0,4.2E-05,8.4E-05,0.00035,0.003551,0,0,0,8.4E-05,0.00121,0,0,0,4.2E-05,0.000816,0,4.2E-05,0.000126,0.000601,0.353124,0,4.2E-05,8.4E-05,0.0003345,0.003974,0,0.00283975,0.0054635,0.0100135,0.31181,0,0.000505,0.001923,0.00441325,0.044561,0,0.000445,0.001588,0.003908,0.028563,0,0.0028045,0.0055735,0.01237025,0.600395,0,0.00298175,0.0056795,0.0126285,0.384325,0,0.00276225,0.004871,0.00861275,0.341181,0,0.0024485,0.0046245,0.008398,0.535982
0.516666666666667,0,4.2E-05,0.000126,0.000356,0.003765,0,0,0,0.000292,0.00096,0,0,0,0,0.000628,0,4.2E-05,0.000126,0.000606,0.358491,0,4.2E-05,8.4E-05,0.000334,0.003481,0,0.002816,0.005351,0.010231,0.310623,0,0.000712,0.0021865,0.0046885,0.17111,0,0.000445,0.001462,0.0035085,0.025589,0,0.00275075,0.0054225,0.01237025,0.541639,0,0.00293575,0.0053975,0.0125705,0.440597,0,0.002712,0.0050815,0.009287,0.378781,0,0.002581,0.0048755,0.009031,0.507755
0.533333333333333,0,4.2E-05,0.000126,0.000341,0.003519,0,0,0,8.4E-05,0.000752,0,0,0,0,0.000754,0,4.2E-05,0.000168,0.000628,0.369586,0,4.2E-05,0.000126,0.000362,0.004016,0,0.002959,0.005018,0.01003975,0.470483,0,0.000979,0.002157,0.0041945,0.025769,0,0.00061275,0.0018375,0.00336675,0.02503,0,0.0027715,0.0054915,0.0123835,0.450357,0,0.00281275,0.005249,0.01238575,0.27463,0,0.0026415,0.0049145,0.0098095,0.407394,0,0.00230675,0.004239,0.007871,0.516144
0.55,0,4.2E-05,0.000126,0.000376,0.004127,0,0,0,4.2E-05,0.000834,0,0,0,0,0.000314,0,4.2E-05,0.00021,0.000601,0.386017,0,4.2E-05,0.000126,0.000376,0.004159,0,0.0026885,0.004794,0.0089425,0.424771,0,0.00135625,0.002245,0.004717,0.025001,0,0.000962,0.0020625,0.0038565,0.027871,0,0.0030225,0.0056985,0.01241625,0.471644,0,0.00262075,0.0049985,0.01222425,0.478688,0,0.00275425,0.004614,0.00858575,0.460087,0,0.00255875,0.0045815,0.007733,0.545303
0.566666666666667,0,0,8.4E-05,0.000334,0.003703,0,0,0,4.2E-05,0.000668,0,0,0,0,0.000314,0,4.2E-05,0.000168,0.000544,0.398538,0,0,8.4E-05,0.000376,0.004264,0,0.00294,0.0046525,0.00859875,0.557331,0,0.00146175,0.0023625,0.00388325,0.025255,0,0.00136475,0.002224,0.0041395,0.027206,0,0.00298925,0.005579,0.01271125,0.588795,0,0.00280325,0.005195,0.012668,0.530472,0,0.00265925,0.004508,0.00767375,0.439804,0,0.00259075,0.004689,0.0079945,0.547125
0.583333333333333,0,0,4.2E-05,0.000292,0.004245,0,0,0,4.2E-05,0.000876,0,0,0,0,0.000314,0,4.2E-05,8.4E-05,0.000544,0.384489,0,0,6.3E-05,0.000334,0.004063,0,0.00284225,0.00473,0.008834,0.517163,0,0.00151675,0.0023785,0.004445,0.025731,0,0.00143775,0.0022725,0.00420375,0.025871,0,0.0028425,0.0054995,0.011985,0.188368,0,0.0027385,0.0051335,0.012875,0.513004,0,0.00289275,0.0046545,0.00844825,0.543295,0,0.00243325,0.004523,0.0076915,0.53184
0.6,0,0,4.2E-05,0.000292,0.004235,0,0,4.2E-05,8.4E-05,0.000668,0,0,0,0,0.000272,0,0,8.4E-05,0.000444,0.394698,0,0,4.2E-05,0.000292,0.004257,0,0.00283675,0.0045435,0.008103,0.545367,0,0.0017,0.002546,0.0047305,0.025291,0,0.00177225,0.0025075,0.0044375,0.027298,0,0.00266625,0.005585,0.01260475,0.643603,0,0.002888,0.0052935,0.01239275,0.516323,0,0.0027605,0.004465,0.00760325,0.556389,0,0.00247025,0.004758,0.0083095,0.48557
0.616666666666667,0,0,4.2E-05,0.00021,0.004211,0,0,2.1E-05,4.2E-05,0.000584,0,0,0,0,0.000314,0,0,8.4E-05,0.000418,0.435204,0,0,4.2E-05,0.000292,0.004048,0,0.00273,0.0044645,0.008698,0.572874,0,0.00169375,0.0024975,0.00427175,0.027113,0.000321,0.001735,0.002527,0.0041395,0.090715,0,0.002581,0.005413,0.012159,0.550972,0,0.002843,0.0048765,0.011748,0.357246,0,0.00292275,0.0046965,0.00990675,0.532115,0,0.002414,0.0043325,0.007372,0.55503
0.633333333333333,0,0,4.2E-05,0.000168,0.003874,0,0,0,4.2E-05,0.000584,0,0,0,0,0.000544,0,0,8.4E-05,0.000376,0.418848,0,0,4.2E-05,0.000173,0.004964,0,0.0025795,0.0044795,0.0089925,0.447274,0,0.001753,0.00261,0.0061485,0.027674,0.000548,0.001923,0.00289,0.00627375,0.05561,0,0.002907,0.005625,0.01241875,0.590632,0,0.0028645,0.004947,0.01236825,0.569399,0,0.0028485,0.0045505,0.00760275,0.568785,0,0.00248725,0.0048215,0.00889875,0.573876
0.65,0,0,4.2E-05,0.000126,0.001984,0,0,0,4.2E-05,0.000626,0,0,0,0,0.000314,0,0,4.2E-05,0.000334,0.385384,0,0,4.2E-05,0.0001365,0.003625,0,0.00256575,0.0043035,0.0097675,0.676729,0,0.00164225,0.0026485,0.00614125,0.027504,0.000321,0.001788,0.00289,0.00635275,0.026783,0,0.00280625,0.005228,0.01229825,0.627069,0,0.00297175,0.005341,0.0124745,0.117712,0,0.0027705,0.0044945,0.00913375,0.566353,0,0.002278,0.004178,0.007533,0.545962
0.666666666666667,0,0,4.2E-05,0.000126,0.002875,0,0,0,4.2E-05,0.000876,0,0,0,0,0.000272,0,0,4.2E-05,0.00025,0.435116,0,0,4.2E-05,8.4E-05,0.001716,0,0.00284925,0.004544,0.00912575,0.597381,0.000139,0.0015515,0.0025155,0.00587575,0.125362,0.000317,0.00171025,0.002694,0.005636,0.025643,0,0.00275225,0.00518,0.01232175,0.549715,0,0.00293825,0.00528,0.0126775,0.595765,0,0.002997,0.004664,0.010449,0.503725,0,0.0023265,0.004049,0.00802975,0.663326
0.683333333333333,0,0,4.2E-05,8.4E-05,0.000836,0,0,0,4.2E-05,0.000668,0,0,0,0,0.000314,0,0,4.2E-05,0.00025,0.415926,0,0,4.2E-05,8.4E-05,0.003526,0,0.0026775,0.0041745,0.0073885,0.517859,0.000139,0.00160525,0.002545,0.00627325,0.079188,0.000356,0.001602,0.0024515,0.00596275,0.15752,0,0.002888,0.0051445,0.011966,0.603707,0,0.002825,0.005256,0.0122695,0.547718,0,0.00296225,0.004529,0.00781875,0.606286,0,0.002342,0.00435,0.00787525,0.596823
0.7,0,0,4.2E-05,8.4E-05,0.001002,0,0,0,4.2E-05,0.000876,0,0,0,0,0.000272,0,0,4.2E-05,0.000168,0.46491,0,0,4.2E-05,8.4E-05,0.001128,0,0.00312875,0.0046335,0.0082115,0.68387,8.4E-05,0.00137,0.002371,0.005825,0.078295,0.000317,0.00139325,0.0024035,0.00551825,0.027517,0,0.0028435,0.005253,0.0127965,0.511576,0,0.0030775,0.005394,0.0130965,0.136564,0,0.0029805,0.004584,0.00830475,0.54194,0,0.002275,0.004233,0.007908,0.496929
